,colony,treatment,date,beeframe,side,filename,week,exp_date,ncombs,centX,centY,rmaxid,rmaxpos,rmax,width,cmaxid,cmaxpos,cmax,height,aspecthw,perim,area,perarea,centX2,centY2,rmaxid2,rmaxpos2,rmax2,width2,cmaxid2,cmaxpos2,cmax2,height2,aspecthw2,perim2,area2,perarea2,areagrowth,area2growth,QR,position,invert_frame,bees,bees_sum,comb_sq,comb_sum,comb_cm2,core_position,frame_unique,bees_onframe,bees_sum_perweek,first_comb_frame,bees_percombcm2,combcm2_perbee,nframes_with_comb,comb_birthday,comb_age,comb_sum_perweek,avg_comb_perframe,comb_prop_ttl,birthday_nestsize,nestarea_seasontotal,prop_area_seasontotal,comb_growth,combcm2_growth,comb_growth_prop,combcm2_lastweek,emptyspace_onframe,framesfromfirst,initial_region,comb_cm2_neibL,comb_cm2_neibR,comb_cm2_neib_avg,bees_neibL,bees_neibR,bees_neib_avg,n_comb_neibs,2_comb_neibs,bi_2_comb_neibs,nest_edge,nest_edge_triplet,last_pos,next_pos,last_neibR,last_neibR_combcm2,last_neibL,last_neibL_combcm2,last_neibBigger_comb,last_neibSmaller_comb,last_neib_combavg,this_neibR,this_neibR_combcm2,this_neibL,this_neibL_combcm2,this_neibBigger_comb,this_neibSmaller_comb,this_neib_combavg,neighborhood_change,next_neibR,next_neibR_combcm2,next_neibL,next_neibL_combcm2,next_neibBigger_comb,next_neibSmaller_comb,next_neib_combavg,days_since_last_insp,nestheight,nestheight2,nestheightperc,nestwidth,nestwidth2,nestwidthperc,frameaspecthw,nestaspecthw,nestdepth,nestdepthperc,nestarea,nestarea2,nestareaperc,nestareagrowth,nestarea2growth,nestcentX,nestcentX2,nestcentY,nestcentY2,rmaxsum,nestcentZprep,Zweight,nestcentZ,initialN,initialE,initialQ,initialQl
1385,DD6,DD,20210531,4.0,b,DSC_2135.JPG,8,57,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,0.0,0.0,y,4,n,8.0,0.0,28.0,0.0,700.0,0.0,93.0,800.0,4900.0,5.0,114.28571428571428,0.00875,9.0,0.0,57.0,4630.0,514.4444444444445,0.0060475161987041,0.0,5412.5,0.8554272517321017,2.0,50.0,0.0769230769230769,650.0,150.0,1.0,2,712.5,637.5,675.0,700.0,900.0,800.0,2.0,Yes,1,0.0,0,4.0,4.0,5.0,637.5,3.0,712.5,712.5,637.5,675.0,5.0,637.5,3.0,712.5,712.5,637.5,675.0,0.0,5.0,637.5,3.0,712.5,712.5,637.5,675.0,7.0,19.959968602825747,,0.9784298334718504,43.03233908948195,,0.9984301412872842,,0.6119428265089452,9.0,0.9,4828.685449085564,0.0,0.5491885547843096,267.4741585976251,0.0,301.77777777777777,0.0,111.22222222222223,,4637.0,,,4.311839551434117,1.0,0.0,2.0,NW
1386,DD6,DD,20210531,5.0,a,DSC_2138.JPG,8,57,1.0,304.0,129.0,45.0,3.0447409733124022,622.0,42.085086342229204,306.0,20.704238618524336,290.0,19.62166405023548,0.4662379421221865,111.2596870280697,673.8219111612765,0.1651173480487193,,,,,,,,,,,,,0.0,,22.49170816400442,0.0,y,5,n,9.0,0.0,25.5,0.0,637.5,0.0,94.0,900.0,4900.0,5.0,141.1764705882353,0.0070833333333333,9.0,0.0,57.0,4630.0,514.4444444444445,0.0055075593952483,0.0,5412.5,0.8554272517321017,0.0,0.0,0.0,637.5,212.5,0.0,2,700.0,587.5,643.75,800.0,700.0,750.0,2.0,Yes,1,0.0,0,5.0,5.0,6.0,587.5,4.0,700.0,700.0,587.5,643.75,6.0,587.5,4.0,700.0,700.0,587.5,643.75,0.0,6.0,587.5,4.0,700.0,700.0,587.5,643.75,7.0,19.959968602825747,,0.9784298334718504,43.03233908948195,,0.9984301412872842,0.4662379421221865,0.6119428265089452,9.0,0.9,4828.685449085564,0.0,0.5491885547843096,267.4741585976251,0.0,301.77777777777777,0.0,111.22222222222223,,4637.0,5.0,0.6706922579253828,4.311839551434117,1.0,0.0,2.0,NW
1387,DD6,DD,20210531,5.0,b,DSC_2139.JPG,8,57,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,0.0,0.0,y,5,n,9.0,0.0,25.5,0.0,637.5,0.0,94.0,900.0,4900.0,5.0,141.1764705882353,0.0070833333333333,9.0,0.0,57.0,4630.0,514.4444444444445,0.0055075593952483,0.0,5412.5,0.8554272517321017,0.0,0.0,0.0,637.5,212.5,0.0,2,700.0,587.5,643.75,800.0,700.0,750.0,2.0,Yes,1,0.0,0,5.0,5.0,6.0,587.5,4.0,700.0,700.0,587.5,643.75,6.0,587.5,4.0,700.0,700.0,587.5,643.75,0.0,6.0,587.5,4.0,700.0,700.0,587.5,643.75,7.0,19.959968602825747,,0.9784298334718504,43.03233908948195,,0.9984301412872842,,0.6119428265089452,9.0,0.9,4828.685449085564,0.0,0.5491885547843096,267.4741585976251,0.0,301.77777777777777,0.0,111.22222222222223,,4637.0,,,4.311839551434117,1.0,0.0,2.0,NW
1388,DD6,DD,20210531,6.0,a,DSC_2140.JPG,8,57,1.0,302.0,123.0,43.0,2.9094191522762953,598.0,40.461224489795924,314.0,21.245525902668764,290.0,19.62166405023548,0.4849498327759197,105.62823907659043,607.0289084922705,0.1740085811381674,,,,,,,,,,,,,0.0,,32.82425148298671,0.0,y,6,n,7.0,0.0,23.5,0.0,587.5,0.0,95.0,700.0,4900.0,5.0,119.14893617021276,0.0083928571428571,9.0,0.0,57.0,4630.0,514.4444444444445,0.0050755939524838,0.0,5412.5,0.8554272517321017,0.5,12.5,0.0217391304347826,575.0,262.5,1.0,2,637.5,487.5,562.5,900.0,400.0,650.0,2.0,Yes,1,0.0,0,6.0,6.0,7.0,487.5,5.0,637.5,637.5,487.5,562.5,7.0,487.5,5.0,637.5,637.5,487.5,562.5,0.0,7.0,487.5,5.0,637.5,637.5,487.5,562.5,7.0,19.959968602825747,,0.9784298334718504,43.03233908948195,,0.9984301412872842,0.4849498327759197,0.6119428265089452,9.0,0.9,4828.685449085564,0.0,0.5491885547843096,267.4741585976251,0.0,301.77777777777777,0.0,111.22222222222223,,4637.0,6.0,0.773776148371792,4.311839551434117,1.0,0.0,2.0,NW
1389,DD6,DD,20210531,6.0,b,DSC_2141.JPG,8,57,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,0.0,0.0,y,6,n,7.0,0.0,23.5,0.0,587.5,0.0,95.0,700.0,4900.0,5.0,119.14893617021276,0.0083928571428571,9.0,0.0,57.0,4630.0,514.4444444444445,0.0050755939524838,0.0,5412.5,0.8554272517321017,0.5,12.5,0.0217391304347826,575.0,262.5,1.0,2,637.5,487.5,562.5,900.0,400.0,650.0,2.0,Yes,1,0.0,0,6.0,6.0,7.0,487.5,5.0,637.5,637.5,487.5,562.5,7.0,487.5,5.0,637.5,637.5,487.5,562.5,0.0,7.0,487.5,5.0,637.5,637.5,487.5,562.5,7.0,19.959968602825747,,0.9784298334718504,43.03233908948195,,0.9984301412872842,,0.6119428265089452,9.0,0.9,4828.685449085564,0.0,0.5491885547843096,267.4741585976251,0.0,301.77777777777777,0.0,111.22222222222223,,4637.0,,,4.311839551434117,1.0,0.0,2.0,NW
1390,DD6,DD,20210531,7.0,a,DSC_2142.JPG,8,57,1.0,306.0,117.0,37.0,2.503453689167975,520.0,35.183673469387756,332.0,22.463422291993723,288.0,19.486342229199373,0.5538461538461539,94.40332835134195,503.68516330720206,0.18742527123786754,,,,,,,,,,,,,0.0,,49.19975323398273,0.0,y,7,n,4.0,0.0,19.5,0.0,487.5,0.0,96.0,400.0,4900.0,5.0,82.05128205128206,0.0121875,9.0,0.0,57.0,4630.0,514.4444444444445,0.0042116630669546,0.0,5412.5,0.8554272517321017,3.0,75.0,0.1818181818181818,412.5,362.5,2.0,2,587.5,262.5,425.0,700.0,200.0,450.0,2.0,Yes,1,0.0,0,7.0,7.0,8.0,262.5,6.0,587.5,587.5,262.5,425.0,8.0,262.5,6.0,587.5,587.5,262.5,425.0,0.0,8.0,262.5,6.0,587.5,587.5,262.5,425.0,7.0,19.959968602825747,,0.9784298334718504,43.03233908948195,,0.9984301412872842,0.5538461538461539,0.6119428265089452,9.0,0.9,4828.685449085564,0.0,0.5491885547843096,267.4741585976251,0.0,301.77777777777777,0.0,111.22222222222223,,4637.0,7.0,0.7849902954496442,4.311839551434117,1.0,0.0,2.0,NW
1391,DD6,DD,20210531,7.0,b,DSC_2143.JPG,8,57,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,0.0,0.0,y,7,n,4.0,0.0,19.5,0.0,487.5,0.0,96.0,400.0,4900.0,5.0,82.05128205128206,0.0121875,9.0,0.0,57.0,4630.0,514.4444444444445,0.0042116630669546,0.0,5412.5,0.8554272517321017,3.0,75.0,0.1818181818181818,412.5,362.5,2.0,2,587.5,262.5,425.0,700.0,200.0,450.0,2.0,Yes,1,0.0,0,7.0,7.0,8.0,262.5,6.0,587.5,587.5,262.5,425.0,8.0,262.5,6.0,587.5,587.5,262.5,425.0,0.0,8.0,262.5,6.0,587.5,587.5,262.5,425.0,7.0,19.959968602825747,,0.9784298334718504,43.03233908948195,,0.9984301412872842,,0.6119428265089452,9.0,0.9,4828.685449085564,0.0,0.5491885547843096,267.4741585976251,0.0,301.77777777777777,0.0,111.22222222222223,,4637.0,,,4.311839551434117,1.0,0.0,2.0,NW
1392,DD6,DD,20210531,8.0,a,DSC_2144.JPG,8,57,1.0,308.0,86.0,45.0,3.0447409733124022,389.0,26.320094191522767,281.0,19.012715855573,205.0,13.870486656200944,0.5269922879177378,70.44524916839002,279.70657142364263,0.2518541084317032,,,,,,,,,,,,,0.0,,28.264564666103126,0.0,y,8,n,2.0,0.0,10.5,0.0,262.5,0.0,97.0,200.0,4900.0,5.0,76.19047619047619,0.013125,9.0,8.0,49.0,4630.0,514.4444444444445,0.002267818574514,1237.5,5412.5,0.8554272517321017,1.5,37.5,0.1666666666666666,225.0,587.5,3.0,2,487.5,5.0,246.25,400.0,0.0,200.0,2.0,Yes,1,0.0,1,8.0,8.0,9.0,5.0,7.0,487.5,487.5,5.0,246.25,9.0,5.0,7.0,487.5,487.5,5.0,246.25,0.0,9.0,5.0,7.0,487.5,487.5,5.0,246.25,7.0,19.959968602825747,,0.9784298334718504,43.03233908948195,,0.9984301412872842,0.5269922879177378,0.6119428265089452,9.0,0.9,4828.685449085564,0.0,0.5491885547843096,267.4741585976251,0.0,301.77777777777777,0.0,111.22222222222223,,4637.0,8.0,0.6711235712745309,4.311839551434117,1.0,0.0,2.0,NW
1393,DD6,DD,20210531,8.0,b,DSC_2145.JPG,8,57,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,0.0,0.0,y,8,n,2.0,0.0,10.5,0.0,262.5,0.0,97.0,200.0,4900.0,5.0,76.19047619047619,0.013125,9.0,8.0,49.0,4630.0,514.4444444444445,0.002267818574514,1237.5,5412.5,0.8554272517321017,1.5,37.5,0.1666666666666666,225.0,587.5,3.0,2,487.5,5.0,246.25,400.0,0.0,200.0,2.0,Yes,1,0.0,1,8.0,8.0,9.0,5.0,7.0,487.5,487.5,5.0,246.25,9.0,5.0,7.0,487.5,487.5,5.0,246.25,0.0,9.0,5.0,7.0,487.5,487.5,5.0,246.25,7.0,19.959968602825747,,0.9784298334718504,43.03233908948195,,0.9984301412872842,,0.6119428265089452,9.0,0.9,4828.685449085564,0.0,0.5491885547843096,267.4741585976251,0.0,301.77777777777777,0.0,111.22222222222223,,4637.0,,,4.311839551434117,1.0,0.0,2.0,NW
1394,DD6,DD,20210531,9.0,a,DSC_2146.JPG,8,57,1.0,293.0,26.0,13.0,0.879591836734694,30.0,2.0298273155416013,288.0,19.486342229199373,49.0,3.3153846153846156,1.6333333333333333,9.739187564748798,5.978866448644427,1.6289354593222163,,,,,,,,,,,,,0.0,,3.7539590259482623,0.0,y,9,n,0.0,0.0,0.2,0.0,5.0,0.0,98.0,0.0,4900.0,5.0,0.0,0.0,9.0,34.0,23.0,4630.0,514.4444444444445,4.3196544276457885e-05,3487.5,5412.5,0.8554272517321017,0.1,2.5,1.0,2.5,845.0,4.0,2,262.5,0.0,131.25,200.0,0.0,100.0,1.0,No,0,1.0,1,9.0,9.0,10.0,0.0,8.0,262.5,262.5,0.0,131.25,10.0,0.0,8.0,262.5,262.5,0.0,131.25,0.0,10.0,0.0,8.0,262.5,262.5,0.0,131.25,7.0,19.959968602825747,,0.9784298334718504,43.03233908948195,,0.9984301412872842,1.6333333333333333,0.6119428265089452,9.0,0.9,4828.685449085564,0.0,0.5491885547843096,267.4741585976251,0.0,301.77777777777777,0.0,111.22222222222223,,4637.0,9.0,0.058227302135001074,4.311839551434117,1.0,0.0,2.0,NW
1395,DD6,DD,20210531,9.0,b,DSC_2147.JPG,8,57,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,0.0,0.0,y,9,n,0.0,0.0,0.2,0.0,5.0,0.0,98.0,0.0,4900.0,5.0,0.0,0.0,9.0,34.0,23.0,4630.0,514.4444444444445,4.3196544276457885e-05,3487.5,5412.5,0.8554272517321017,0.1,2.5,1.0,2.5,845.0,4.0,2,262.5,0.0,131.25,200.0,0.0,100.0,1.0,No,0,1.0,1,9.0,9.0,10.0,0.0,8.0,262.5,262.5,0.0,131.25,10.0,0.0,8.0,262.5,262.5,0.0,131.25,0.0,10.0,0.0,8.0,262.5,262.5,0.0,131.25,7.0,19.959968602825747,,0.9784298334718504,43.03233908948195,,0.9984301412872842,,0.6119428265089452,9.0,0.9,4828.685449085564,0.0,0.5491885547843096,267.4741585976251,0.0,301.77777777777777,0.0,111.22222222222223,,4637.0,,,4.311839551434117,1.0,0.0,2.0,NW
1396,DD6,DD,20210531,10.0,a,DSC_2148.JPG,8,57,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,0.0,0.0,y,10,n,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,4900.0,5.0,0.0,0.0,9.0,0.0,0.0,4630.0,514.4444444444445,0.0,0.0,5412.5,0.8554272517321017,0.0,0.0,0.0,0.0,850.0,5.0,2,5.0,,5.0,0.0,,0.0,1.0,No,0,0.0,1,10.0,10.0,,,9.0,5.0,5.0,5.0,5.0,,,9.0,5.0,5.0,5.0,5.0,0.0,,,9.0,5.0,5.0,5.0,5.0,7.0,19.959968602825747,,0.9784298334718504,43.03233908948195,,0.9984301412872842,,0.6119428265089452,9.0,0.9,4828.685449085564,0.0,0.5491885547843096,267.4741585976251,0.0,301.77777777777777,0.0,111.22222222222223,,4637.0,,,4.311839551434117,1.0,0.0,2.0,NW
1397,DD6,DD,20210531,10.0,b,DSC_2149.JPG,8,57,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,0.0,0.0,y,10,n,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,4900.0,5.0,0.0,0.0,9.0,0.0,0.0,4630.0,514.4444444444445,0.0,0.0,5412.5,0.8554272517321017,0.0,0.0,0.0,0.0,850.0,5.0,2,5.0,,5.0,0.0,,0.0,1.0,No,0,0.0,1,10.0,10.0,,,9.0,5.0,5.0,5.0,5.0,,,9.0,5.0,5.0,5.0,5.0,0.0,,,9.0,5.0,5.0,5.0,5.0,7.0,19.959968602825747,,0.9784298334718504,43.03233908948195,,0.9984301412872842,,0.6119428265089452,9.0,0.9,4828.685449085564,0.0,0.5491885547843096,267.4741585976251,0.0,301.77777777777777,0.0,111.22222222222223,,4637.0,,,4.311839551434117,1.0,0.0,2.0,NW
1398,DD6,DD,20210608,1.0,a,DSC_2376.JPG,9,65,1.0,320.0,128.0,46.0,3.1124018838304557,612.0,41.40847723704867,308.0,20.83956043956044,288.0,19.486342229199373,0.4705882352941176,109.80233151972575,668.8959844394225,0.1641545682349209,,,,,,,,,,,,,0.0,,88.26381709790553,0.0,y,1,n,5.0,0.0,24.0,0.0,600.0,0.0,90.0,500.0,4600.0,5.0,83.33333333333333,0.012,9.0,8.0,57.0,5112.5,568.0555555555555,0.0046943765281173,1237.5,5412.5,0.9445727482678984,2.5,62.5,0.1162790697674418,537.5,250.0,4.0,2,,750.0,750.0,,700.0,700.0,2.0,Yes,1,0.0,0,1.0,1.0,2.0,750.0,,,,,750.0,2.0,750.0,,,,,750.0,0.0,2.0,750.0,,,,,750.0,8.0,19.824646781789642,,0.9717964108720414,43.1,,1.0,0.4705882352941176,0.5043365152060056,9.0,0.9,5308.90836848059,0.0,0.6038065111324087,480.222919395026,0.0,305.22222222222223,0.0,119.33333333333333,,4986.0,1.0,0.12274368231046931,4.51323706377858,1.0,0.0,2.0,NW
1399,DD6,DD,20210608,1.0,b,DSC_2375.JPG,9,65,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,0.0,0.0,y,1,n,5.0,0.0,24.0,0.0,600.0,0.0,90.0,500.0,4600.0,5.0,83.33333333333333,0.012,9.0,8.0,57.0,5112.5,568.0555555555555,0.0046943765281173,1237.5,5412.5,0.9445727482678984,2.5,62.5,0.1162790697674418,537.5,250.0,4.0,2,,750.0,750.0,,700.0,700.0,2.0,Yes,1,0.0,0,1.0,1.0,2.0,750.0,,,,,750.0,2.0,750.0,,,,,750.0,0.0,2.0,750.0,,,,,750.0,8.0,19.824646781789642,,0.9717964108720414,43.1,,1.0,,0.5043365152060056,9.0,0.9,5308.90836848059,0.0,0.6038065111324087,480.222919395026,0.0,305.22222222222223,0.0,119.33333333333333,,4986.0,,,4.51323706377858,1.0,0.0,2.0,NW
1400,DD6,DD,20210608,2.0,a,DSC_2381.JPG,9,65,1.0,297.0,138.0,47.0,3.180062794348509,636.0,43.03233908948195,74.0,5.00690737833595,293.0,19.824646781789642,0.4606918238993711,121.78147138130723,768.7558725284584,0.1584137119899517,,,,,,,,,,,,,0.0,,27.829654778950612,0.0,y,2,n,7.0,0.0,30.0,0.0,750.0,0.0,91.0,700.0,4600.0,5.0,93.33333333333331,0.0107142857142857,9.0,0.0,65.0,5112.5,568.0555555555555,0.0058679706601467,0.0,5412.5,0.9445727482678984,2.0,50.0,0.0714285714285714,700.0,100.0,3.0,2,600.0,725.0,662.5,500.0,600.0,550.0,2.0,Yes,1,0.0,0,2.0,2.0,3.0,725.0,1.0,600.0,725.0,600.0,662.5,3.0,725.0,1.0,600.0,725.0,600.0,662.5,0.0,3.0,725.0,1.0,600.0,725.0,600.0,662.5,8.0,19.824646781789642,,0.9717964108720414,43.1,,1.0,0.4606918238993711,0.5043365152060056,9.0,0.9,5308.90836848059,0.0,0.6038065111324087,480.222919395026,0.0,305.22222222222223,0.0,119.33333333333333,,4986.0,2.0,0.25511432009626955,4.51323706377858,1.0,0.0,2.0,NW
1401,DD6,DD,20210608,2.0,b,DSC_2382.JPG,9,65,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,0.0,0.0,y,2,n,7.0,0.0,30.0,0.0,750.0,0.0,91.0,700.0,4600.0,5.0,93.33333333333331,0.0107142857142857,9.0,0.0,65.0,5112.5,568.0555555555555,0.0058679706601467,0.0,5412.5,0.9445727482678984,2.0,50.0,0.0714285714285714,700.0,100.0,3.0,2,600.0,725.0,662.5,500.0,600.0,550.0,2.0,Yes,1,0.0,0,2.0,2.0,3.0,725.0,1.0,600.0,725.0,600.0,662.5,3.0,725.0,1.0,600.0,725.0,600.0,662.5,0.0,3.0,725.0,1.0,600.0,725.0,600.0,662.5,8.0,19.824646781789642,,0.9717964108720414,43.1,,1.0,,0.5043365152060056,9.0,0.9,5308.90836848059,0.0,0.6038065111324087,480.222919395026,0.0,305.22222222222223,0.0,119.33333333333333,,4986.0,,,4.51323706377858,1.0,0.0,2.0,NW
1402,DD6,DD,20210608,3.0,a,DSC_2377.JPG,9,65,1.0,306.0,136.0,48.0,3.247723704866562,637.0,43.1,131.0,8.863579277864993,289.0,19.554003139717427,0.4536891679748823,116.0419026868497,746.332834346636,0.15548277838859462,,,,,,,,,,,,,0.0,,16.17864780207492,0.0,y,3,n,6.0,0.0,29.0,0.0,725.0,0.0,92.0,600.0,4600.0,5.0,82.75862068965517,0.0120833333333333,9.0,0.0,65.0,5112.5,568.0555555555555,0.0056723716381418,0.0,5412.5,0.9445727482678984,0.5,12.5,0.0175438596491228,712.5,125.0,2.0,2,750.0,725.0,737.5,700.0,600.0,650.0,2.0,Yes,1,0.0,0,3.0,3.0,4.0,725.0,2.0,750.0,750.0,725.0,737.5,4.0,725.0,2.0,750.0,750.0,725.0,737.5,0.0,4.0,725.0,2.0,750.0,750.0,725.0,737.5,8.0,19.824646781789642,,0.9717964108720414,43.1,,1.0,0.4536891679748823,0.5043365152060056,9.0,0.9,5308.90836848059,0.0,0.6038065111324087,480.222919395026,0.0,305.22222222222223,0.0,119.33333333333333,,4986.0,3.0,0.3832731648616125,4.51323706377858,1.0,0.0,2.0,NW
1403,DD6,DD,20210608,3.0,b,DSC_2378.JPG,9,65,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,0.0,0.0,y,3,n,6.0,0.0,29.0,0.0,725.0,0.0,92.0,600.0,4600.0,5.0,82.75862068965517,0.0120833333333333,9.0,0.0,65.0,5112.5,568.0555555555555,0.0056723716381418,0.0,5412.5,0.9445727482678984,0.5,12.5,0.0175438596491228,712.5,125.0,2.0,2,750.0,725.0,737.5,700.0,600.0,650.0,2.0,Yes,1,0.0,0,3.0,3.0,4.0,725.0,2.0,750.0,750.0,725.0,737.5,4.0,725.0,2.0,750.0,750.0,725.0,737.5,0.0,4.0,725.0,2.0,750.0,750.0,725.0,737.5,8.0,19.824646781789642,,0.9717964108720414,43.1,,1.0,,0.5043365152060056,9.0,0.9,5308.90836848059,0.0,0.6038065111324087,480.222919395026,0.0,305.22222222222223,0.0,119.33333333333333,,4986.0,,,4.51323706377858,1.0,0.0,2.0,NW
1404,DD6,DD,20210608,4.0,a,DSC_2379.JPG,9,65,1.0,307.0,134.0,46.0,3.1124018838304557,632.0,42.761695447409735,272.0,18.40376766091052,290.0,19.62166405023548,0.4588607594936709,115.01139685224328,728.9410168593463,0.15777874230177316,,,,,,,,,,,,,0.0,,22.1895602424039,0.0,y,4,n,6.0,0.0,29.0,0.0,725.0,0.0,93.0,600.0,4600.0,5.0,82.75862068965517,0.0120833333333333,9.0,0.0,65.0,5112.5,568.0555555555555,0.0056723716381418,0.0,5412.5,0.9445727482678984,1.0,25.0,0.0357142857142857,700.0,125.0,1.0,2,725.0,700.0,712.5,600.0,700.0,650.0,2.0,Yes,1,0.0,0,4.0,4.0,5.0,700.0,3.0,725.0,725.0,700.0,712.5,5.0,700.0,3.0,725.0,725.0,700.0,712.5,0.0,5.0,700.0,3.0,725.0,725.0,700.0,712.5,8.0,19.824646781789642,,0.9717964108720414,43.1,,1.0,0.4588607594936709,0.5043365152060056,9.0,0.9,5308.90836848059,0.0,0.6038065111324087,480.222919395026,0.0,305.22222222222223,0.0,119.33333333333333,,4986.0,4.0,0.5070196550340955,4.51323706377858,1.0,0.0,2.0,NW
1405,DD6,DD,20210608,4.0,b,DSC_2380.JPG,9,65,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,0.0,0.0,y,4,n,6.0,0.0,29.0,0.0,725.0,0.0,93.0,600.0,4600.0,5.0,82.75862068965517,0.0120833333333333,9.0,0.0,65.0,5112.5,568.0555555555555,0.0056723716381418,0.0,5412.5,0.9445727482678984,1.0,25.0,0.0357142857142857,700.0,125.0,1.0,2,725.0,700.0,712.5,600.0,700.0,650.0,2.0,Yes,1,0.0,0,4.0,4.0,5.0,700.0,3.0,725.0,725.0,700.0,712.5,5.0,700.0,3.0,725.0,725.0,700.0,712.5,0.0,5.0,700.0,3.0,725.0,725.0,700.0,712.5,8.0,19.824646781789642,,0.9717964108720414,43.1,,1.0,,0.5043365152060056,9.0,0.9,5308.90836848059,0.0,0.6038065111324087,480.222919395026,0.0,305.22222222222223,0.0,119.33333333333333,,4986.0,,,4.51323706377858,1.0,0.0,2.0,NW
1406,DD6,DD,20210608,5.0,a,DSC_2383.JPG,9,65,1.0,307.0,133.0,41.0,2.774097331240189,634.0,42.89701726844584,296.0,20.0276295133438,289.0,19.554003139717427,0.4558359621451104,113.31108180892711,713.742060803068,0.15875634634931698,,,,,,,,,,,,,0.0,,39.920149641791454,0.0,y,5,n,7.0,0.0,28.0,0.0,700.0,0.0,94.0,700.0,4600.0,5.0,100.0,0.01,9.0,0.0,65.0,5112.5,568.0555555555555,0.0054767726161369,0.0,5412.5,0.9445727482678984,2.5,62.5,0.0980392156862745,637.5,150.0,0.0,2,725.0,650.0,687.5,600.0,500.0,550.0,2.0,Yes,1,0.0,0,5.0,5.0,6.0,650.0,4.0,725.0,725.0,650.0,687.5,6.0,650.0,4.0,725.0,725.0,650.0,687.5,0.0,6.0,650.0,4.0,725.0,725.0,650.0,687.5,8.0,19.824646781789642,,0.9717964108720414,43.1,,1.0,0.4558359621451104,0.5043365152060056,9.0,0.9,5308.90836848059,0.0,0.6038065111324087,480.222919395026,0.0,305.22222222222223,0.0,119.33333333333333,,4986.0,5.0,0.6357801845166466,4.51323706377858,1.0,0.0,2.0,NW
1407,DD6,DD,20210608,5.0,b,DSC_2384.JPG,9,65,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,0.0,0.0,y,5,n,7.0,0.0,28.0,0.0,700.0,0.0,94.0,700.0,4600.0,5.0,100.0,0.01,9.0,0.0,65.0,5112.5,568.0555555555555,0.0054767726161369,0.0,5412.5,0.9445727482678984,2.5,62.5,0.0980392156862745,637.5,150.0,0.0,2,725.0,650.0,687.5,600.0,500.0,550.0,2.0,Yes,1,0.0,0,5.0,5.0,6.0,650.0,4.0,725.0,725.0,650.0,687.5,6.0,650.0,4.0,725.0,725.0,650.0,687.5,0.0,6.0,650.0,4.0,725.0,725.0,650.0,687.5,8.0,19.824646781789642,,0.9717964108720414,43.1,,1.0,,0.5043365152060056,9.0,0.9,5308.90836848059,0.0,0.6038065111324087,480.222919395026,0.0,305.22222222222223,0.0,119.33333333333333,,4986.0,,,4.51323706377858,1.0,0.0,2.0,NW
1408,DD6,DD,20210608,6.0,a,DSC_2385.JPG,9,65,1.0,304.0,128.0,44.0,2.977080062794349,627.0,42.42339089481947,197.0,13.329199372056516,290.0,19.62166405023548,0.4625199362041467,110.17711254850475,670.713449967839,0.16426853010594583,,,,,,,,,,,,,0.0,,63.684541475568494,0.0,y,6,n,5.0,0.0,26.0,0.0,650.0,0.0,95.0,500.0,4600.0,5.0,76.92307692307692,0.013,9.0,0.0,65.0,5112.5,568.0555555555555,0.0050855745721271,0.0,5412.5,0.9445727482678984,2.5,62.5,0.1063829787234042,587.5,200.0,1.0,2,700.0,575.0,637.5,700.0,500.0,600.0,2.0,Yes,1,0.0,0,6.0,6.0,7.0,575.0,5.0,700.0,700.0,575.0,637.5,7.0,575.0,5.0,700.0,700.0,575.0,637.5,0.0,7.0,575.0,5.0,700.0,700.0,575.0,637.5,8.0,19.824646781789642,,0.9717964108720414,43.1,,1.0,0.4625199362041467,0.5043365152060056,9.0,0.9,5308.90836848059,0.0,0.6038065111324087,480.222919395026,0.0,305.22222222222223,0.0,119.33333333333333,,4986.0,6.0,0.7545126353790614,4.51323706377858,1.0,0.0,2.0,NW
